2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.70,2.38,2.38,2.38,2.38,2.00,2.38,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.38,2.70,2.38,2.38,2.70,2.38,2.00,2.38,2.00,2.00,2.38,2.00
4.68,4.68,5.54,4.68,4.68,4.68,4.68,5.54,5.54,6.29,5.54,5.54,5.54,5.54,4.68,5.54,4.68,4.68,4.68,4.68,4.68,4.68,5.54,4.68,4.68,4.68,4.68,5.54,5.54,5.54,6.29,5.54,5.54,6.29,5.54,4.68,5.54,4.68,4.68,5.54,4.68
4.68,4.68,5.54,4.68,4.68,4.68,4.68,5.54,5.54,6.29,5.54,5.54,5.54,5.54,4.68,5.54,4.68,4.68,4.68,4.68,4.68,4.68,5.54,4.68,4.68,4.68,4.68,5.54,5.54,5.54,6.29,5.54,5.54,6.29,5.54,4.68,5.54,4.68,4.68,5.54,4.68
30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,40.43,35.64,35.64,35.64,35.64,30.07,35.64,30.07,30.07,30.07,30.07,30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,35.64,40.43,35.64,35.64,40.43,35.64,30.07,35.64,30.07,30.07,35.64,30.07
30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,40.43,35.64,35.64,35.64,35.64,30.07,35.64,30.07,30.07,30.07,30.07,30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,35.64,40.43,35.64,35.64,40.43,35.64,30.07,35.64,30.07,30.07,35.64,30.07
10.69,10.69,12.67,10.69,10.69,10.69,10.69,12.67,12.67,14.37,12.67,12.67,12.67,12.67,10.69,12.67,10.69,10.69,10.69,10.69,10.69,10.69,12.67,10.69,10.69,10.69,10.69,12.67,12.67,12.67,14.37,12.67,12.67,14.37,12.67,10.69,12.67,10.69,10.69,12.67,10.69
10.69,10.69,12.67,10.69,10.69,10.69,10.69,12.67,12.67,14.37,12.67,12.67,12.67,12.67,10.69,12.67,10.69,10.69,10.69,10.69,10.69,10.69,12.67,10.69,10.69,10.69,10.69,12.67,12.67,12.67,14.37,12.67,12.67,14.37,12.67,10.69,12.67,10.69,10.69,12.67,10.69
5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,7.19,6.34,6.34,6.34,6.34,5.35,6.34,5.35,5.35,5.35,5.35,5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,6.34,7.19,6.34,6.34,7.19,6.34,5.35,6.34,5.35,5.35,6.34,5.35
5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,7.19,6.34,6.34,6.34,6.34,5.35,6.34,5.35,5.35,5.35,5.35,5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,6.34,7.19,6.34,6.34,7.19,6.34,5.35,6.34,5.35,5.35,6.34,5.35
30.55,26.93,30.55,30.55,30.55,26.93,30.55,30.55,26.93,35.90,26.93,26.93,26.93,26.93,26.93,22.72,22.72,22.72,26.93,26.93,30.55,26.93,30.55,30.55,30.55,26.93,30.55,26.93,30.55,30.55,35.90,30.55,30.55,30.55,30.55,26.93,22.72,22.72,22.72,26.93,26.93
30.55,26.93,30.55,30.55,30.55,26.93,30.55,30.55,26.93,35.90,26.93,26.93,26.93,26.93,26.93,22.72,22.72,22.72,26.93,26.93,30.55,26.93,30.55,30.55,30.55,26.93,30.55,26.93,30.55,30.55,35.90,30.55,30.55,30.55,30.55,26.93,22.72,22.72,22.72,26.93,26.93
39.53,34.85,39.53,39.53,39.53,34.85,39.53,39.53,34.85,46.46,34.85,34.85,34.85,34.85,34.85,29.41,29.41,29.41,34.85,34.85,39.53,34.85,39.53,39.53,39.53,34.85,39.53,34.85,39.53,39.53,46.46,39.53,39.53,39.53,39.53,34.85,29.41,29.41,29.41,34.85,34.85
39.53,34.85,39.53,39.53,39.53,34.85,39.53,39.53,34.85,46.46,34.85,34.85,34.85,34.85,34.85,29.41,29.41,29.41,34.85,34.85,39.53,34.85,39.53,39.53,39.53,34.85,39.53,34.85,39.53,39.53,46.46,39.53,39.53,39.53,39.53,34.85,29.41,29.41,29.41,34.85,34.85
34.49,34.49,34.49,34.49,34.49,34.49,34.49,25.87,25.87,21.83,25.87,25.87,29.35,29.35,25.87,34.49,29.35,29.35,25.87,25.87,34.49,34.49,34.49,34.49,34.49,34.49,34.49,34.49,29.35,25.87,21.83,21.83,25.87,25.87,21.83,25.87,34.49,29.35,25.87,25.87,29.35
34.49,34.49,34.49,34.49,34.49,34.49,34.49,25.87,25.87,21.83,25.87,25.87,29.35,29.35,25.87,34.49,29.35,29.35,25.87,25.87,34.49,34.49,34.49,34.49,34.49,34.49,34.49,34.49,29.35,25.87,21.83,21.83,25.87,25.87,21.83,25.87,34.49,29.35,25.87,25.87,29.35
33.57,33.57,39.79,33.57,33.57,33.57,33.57,39.79,39.79,45.13,39.79,39.79,39.79,39.79,33.57,39.79,33.57,33.57,33.57,33.57,33.57,33.57,39.79,33.57,33.57,33.57,33.57,39.79,39.79,39.79,45.13,39.79,39.79,45.13,39.79,33.57,39.79,33.57,33.57,39.79,33.57
33.57,33.57,39.79,33.57,33.57,33.57,33.57,39.79,39.79,45.13,39.79,39.79,39.79,39.79,33.57,39.79,33.57,33.57,33.57,33.57,33.57,33.57,39.79,33.57,33.57,33.57,33.57,39.79,39.79,39.79,45.13,39.79,39.79,45.13,39.79,33.57,39.79,33.57,33.57,39.79,33.57
50.29,50.29,59.60,50.29,50.29,50.29,50.29,59.60,59.60,67.61,59.60,59.60,59.60,59.60,50.29,59.60,50.29,50.29,50.29,50.29,50.29,50.29,59.60,50.29,50.29,50.29,50.29,59.60,59.60,59.60,67.61,59.60,59.60,67.61,59.60,50.29,59.60,50.29,50.29,59.60,50.29
50.29,50.29,59.60,50.29,50.29,50.29,50.29,59.60,59.60,67.61,59.60,59.60,59.60,59.60,50.29,59.60,50.29,50.29,50.29,50.29,50.29,50.29,59.60,50.29,50.29,50.29,50.29,59.60,59.60,59.60,67.61,59.60,59.60,67.61,59.60,50.29,59.60,50.29,50.29,59.60,50.29
7.07,7.07,8.38,7.07,7.07,7.07,7.07,8.38,8.38,9.51,8.38,8.38,8.38,8.38,7.07,8.38,7.07,7.07,7.07,7.07,7.07,7.07,8.38,7.07,7.07,7.07,7.07,8.38,8.38,8.38,9.51,8.38,8.38,9.51,8.38,7.07,8.38,7.07,7.07,8.38,7.07
7.07,7.07,8.38,7.07,7.07,7.07,7.07,8.38,8.38,9.51,8.38,8.38,8.38,8.38,7.07,8.38,7.07,7.07,7.07,7.07,7.07,7.07,8.38,7.07,7.07,7.07,7.07,8.38,8.38,8.38,9.51,8.38,8.38,9.51,8.38,7.07,8.38,7.07,7.07,8.38,7.07
16.82,16.82,19.93,16.82,16.82,16.82,16.82,19.93,19.93,22.61,19.93,19.93,19.93,19.93,16.82,19.93,16.82,16.82,16.82,16.82,16.82,16.82,19.93,16.82,16.82,16.82,16.82,19.93,19.93,19.93,22.61,19.93,19.93,22.61,19.93,16.82,19.93,16.82,16.82,19.93,16.82
16.82,16.82,19.93,16.82,16.82,16.82,16.82,19.93,19.93,22.61,19.93,19.93,19.93,19.93,16.82,19.93,16.82,16.82,16.82,16.82,16.82,16.82,19.93,16.82,16.82,16.82,16.82,19.93,19.93,19.93,22.61,19.93,19.93,22.61,19.93,16.82,19.93,16.82,16.82,19.93,16.82
14.34,14.34,14.34,14.34,14.34,14.34,14.34,10.76,10.76,9.08,10.76,10.76,12.20,12.20,10.76,14.34,12.20,12.20,10.76,10.76,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,12.20,10.76,9.08,9.08,10.76,10.76,9.08,10.76,14.34,12.20,10.76,10.76,12.20
14.34,14.34,14.34,14.34,14.34,14.34,14.34,10.76,10.76,9.08,10.76,10.76,12.20,12.20,10.76,14.34,12.20,12.20,10.76,10.76,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,12.20,10.76,9.08,9.08,10.76,10.76,9.08,10.76,14.34,12.20,10.76,10.76,12.20
8.45,8.45,8.45,8.45,8.45,8.45,8.45,6.34,6.34,5.35,6.34,6.34,7.19,7.19,6.34,8.45,7.19,7.19,6.34,6.34,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,7.19,6.34,5.35,5.35,6.34,6.34,5.35,6.34,8.45,7.19,6.34,6.34,7.19
8.45,8.45,8.45,8.45,8.45,8.45,8.45,6.34,6.34,5.35,6.34,6.34,7.19,7.19,6.34,8.45,7.19,7.19,6.34,6.34,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,7.19,6.34,5.35,5.35,6.34,6.34,5.35,6.34,8.45,7.19,6.34,6.34,7.19
5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,7.19,6.34,6.34,6.34,6.34,5.35,6.34,5.35,5.35,5.35,5.35,5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,6.34,7.19,6.34,6.34,7.19,6.34,5.35,6.34,5.35,5.35,6.34,5.35
5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,7.19,6.34,6.34,6.34,6.34,5.35,6.34,5.35,5.35,5.35,5.35,5.35,5.35,6.34,5.35,5.35,5.35,5.35,6.34,6.34,6.34,7.19,6.34,6.34,7.19,6.34,5.35,6.34,5.35,5.35,6.34,5.35
35.94,31.68,35.94,35.94,35.94,31.68,35.94,35.94,31.68,42.24,31.68,31.68,31.68,31.68,31.68,26.73,26.73,26.73,31.68,31.68,35.94,31.68,35.94,35.94,35.94,31.68,35.94,31.68,35.94,35.94,42.24,35.94,35.94,35.94,35.94,31.68,26.73,26.73,26.73,31.68,31.68
35.94,31.68,35.94,35.94,35.94,31.68,35.94,35.94,31.68,42.24,31.68,31.68,31.68,31.68,31.68,26.73,26.73,26.73,31.68,31.68,35.94,31.68,35.94,35.94,35.94,31.68,35.94,31.68,35.94,35.94,42.24,35.94,35.94,35.94,35.94,31.68,26.73,26.73,26.73,31.68,31.68
2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.70,2.38,2.38,2.38,2.38,2.00,2.38,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.38,2.70,2.38,2.38,2.70,2.38,2.00,2.38,2.00,2.00,2.38,2.00
2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.70,2.38,2.38,2.38,2.38,2.00,2.38,2.00,2.00,2.00,2.00,2.00,2.00,2.38,2.00,2.00,2.00,2.00,2.38,2.38,2.38,2.70,2.38,2.38,2.70,2.38,2.00,2.38,2.00,2.00,2.38,2.00
8.02,8.02,9.50,8.02,8.02,8.02,8.02,9.50,9.50,10.78,9.50,9.50,9.50,9.50,8.02,9.50,8.02,8.02,8.02,8.02,8.02,8.02,9.50,8.02,8.02,8.02,8.02,9.50,9.50,9.50,10.78,9.50,9.50,10.78,9.50,8.02,9.50,8.02,8.02,9.50,8.02
8.02,8.02,9.50,8.02,8.02,8.02,8.02,9.50,9.50,10.78,9.50,9.50,9.50,9.50,8.02,9.50,8.02,8.02,8.02,8.02,8.02,8.02,9.50,8.02,8.02,8.02,8.02,9.50,9.50,9.50,10.78,9.50,9.50,10.78,9.50,8.02,9.50,8.02,8.02,9.50,8.02
76.86,76.86,91.09,76.86,76.86,76.86,76.86,91.09,91.09,103.32,91.09,91.09,91.09,91.09,76.86,91.09,76.86,76.86,76.86,76.86,76.86,76.86,91.09,76.86,76.86,76.86,76.86,91.09,91.09,91.09,103.32,91.09,91.09,103.32,91.09,76.86,91.09,76.86,76.86,91.09,76.86
115.29,115.29,136.63,115.29,115.29,115.29,115.29,136.63,136.63,154.98,136.63,136.63,136.63,136.63,115.29,136.63,115.29,115.29,115.29,115.29,115.29,115.29,136.63,115.29,115.29,115.29,115.29,136.63,136.63,136.63,154.98,136.63,136.63,154.98,136.63,115.29,136.63,115.29,115.29,136.63,115.29
61.25,61.25,61.25,61.25,61.25,61.25,61.25,45.94,45.94,38.76,45.94,45.94,52.11,52.11,45.94,61.25,52.11,52.11,45.94,45.94,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,52.11,45.94,38.76,38.76,45.94,45.94,38.76,45.94,61.25,52.11,45.94,45.94,52.11
61.25,61.25,61.25,61.25,61.25,61.25,61.25,45.94,45.94,38.76,45.94,45.94,52.11,52.11,45.94,61.25,52.11,52.11,45.94,45.94,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,52.11,45.94,38.76,38.76,45.94,45.94,38.76,45.94,61.25,52.11,45.94,45.94,52.11
40.10,40.10,47.52,40.10,40.10,40.10,40.10,47.52,47.52,53.91,47.52,47.52,47.52,47.52,40.10,47.52,40.10,40.10,40.10,40.10,40.10,40.10,47.52,40.10,40.10,40.10,40.10,47.52,47.52,47.52,53.91,47.52,47.52,53.91,47.52,40.10,47.52,40.10,40.10,47.52,40.10
60.15,60.15,71.29,60.15,60.15,60.15,60.15,71.29,71.29,80.86,71.29,71.29,71.29,71.29,60.15,71.29,60.15,60.15,60.15,60.15,60.15,60.15,71.29,60.15,60.15,60.15,60.15,71.29,71.29,71.29,80.86,71.29,71.29,80.86,71.29,60.15,71.29,60.15,60.15,71.29,60.15
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,40.43,35.64,35.64,35.64,35.64,30.07,35.64,30.07,30.07,30.07,30.07,30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,35.64,40.43,35.64,35.64,40.43,35.64,30.07,35.64,30.07,30.07,35.64,30.07
13.37,13.37,15.84,13.37,13.37,13.37,13.37,15.84,15.84,17.97,15.84,15.84,15.84,15.84,13.37,15.84,13.37,13.37,13.37,13.37,13.37,13.37,15.84,13.37,13.37,13.37,13.37,15.84,15.84,15.84,17.97,15.84,15.84,17.97,15.84,13.37,15.84,13.37,13.37,15.84,13.37
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,40.43,35.64,35.64,35.64,35.64,30.07,35.64,30.07,30.07,30.07,30.07,30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,35.64,40.43,35.64,35.64,40.43,35.64,30.07,35.64,30.07,30.07,35.64,30.07
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,40.43,35.64,35.64,35.64,35.64,30.07,35.64,30.07,30.07,30.07,30.07,30.07,30.07,35.64,30.07,30.07,30.07,30.07,35.64,35.64,35.64,40.43,35.64,35.64,40.43,35.64,30.07,35.64,30.07,30.07,35.64,30.07
13.37,13.37,15.84,13.37,13.37,13.37,13.37,15.84,15.84,17.97,15.84,15.84,15.84,15.84,13.37,15.84,13.37,13.37,13.37,13.37,13.37,13.37,15.84,13.37,13.37,13.37,13.37,15.84,15.84,15.84,17.97,15.84,15.84,17.97,15.84,13.37,15.84,13.37,13.37,15.84,13.37
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
13.48,11.88,13.48,13.48,13.48,11.88,13.48,13.48,11.88,15.84,11.88,11.88,11.88,11.88,11.88,10.02,10.02,10.02,11.88,11.88,13.48,11.88,13.48,13.48,13.48,11.88,13.48,11.88,13.48,13.48,15.84,13.48,13.48,13.48,13.48,11.88,10.02,10.02,10.02,11.88,11.88
13.48,11.88,13.48,13.48,13.48,11.88,13.48,13.48,11.88,15.84,11.88,11.88,11.88,11.88,11.88,10.02,10.02,10.02,11.88,11.88,13.48,11.88,13.48,13.48,13.48,11.88,13.48,11.88,13.48,13.48,15.84,13.48,13.48,13.48,13.48,11.88,10.02,10.02,10.02,11.88,11.88
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
52.13,52.13,61.78,52.13,52.13,52.13,52.13,61.78,61.78,70.08,61.78,61.78,61.78,61.78,52.13,61.78,52.13,52.13,52.13,52.13,52.13,52.13,61.78,52.13,52.13,52.13,52.13,61.78,61.78,61.78,70.08,61.78,61.78,70.08,61.78,52.13,61.78,52.13,52.13,61.78,52.13
52.13,52.13,61.78,52.13,52.13,52.13,52.13,61.78,61.78,70.08,61.78,61.78,61.78,61.78,52.13,61.78,52.13,52.13,52.13,52.13,52.13,52.13,61.78,52.13,52.13,52.13,52.13,61.78,61.78,61.78,70.08,61.78,61.78,70.08,61.78,52.13,61.78,52.13,52.13,61.78,52.13
15.84,15.84,15.84,15.84,15.84,15.84,15.84,11.88,11.88,10.02,11.88,11.88,13.48,13.48,11.88,15.84,13.48,13.48,11.88,11.88,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,13.48,11.88,10.02,10.02,11.88,11.88,10.02,11.88,15.84,13.48,11.88,11.88,13.48
15.84,15.84,15.84,15.84,15.84,15.84,15.84,11.88,11.88,10.02,11.88,11.88,13.48,13.48,11.88,15.84,13.48,13.48,11.88,11.88,15.84,15.84,15.84,15.84,15.84,15.84,15.84,15.84,13.48,11.88,10.02,10.02,11.88,11.88,10.02,11.88,15.84,13.48,11.88,11.88,13.48
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
10.02,10.02,11.88,10.02,10.02,10.02,10.02,11.88,11.88,13.48,11.88,11.88,11.88,11.88,10.02,11.88,10.02,10.02,10.02,10.02,10.02,10.02,11.88,10.02,10.02,10.02,10.02,11.88,11.88,11.88,13.48,11.88,11.88,13.48,11.88,10.02,11.88,10.02,10.02,11.88,10.02
10.02,10.02,11.88,10.02,10.02,10.02,10.02,11.88,11.88,13.48,11.88,11.88,11.88,11.88,10.02,11.88,10.02,10.02,10.02,10.02,10.02,10.02,11.88,10.02,10.02,10.02,10.02,11.88,11.88,11.88,13.48,11.88,11.88,13.48,11.88,10.02,11.88,10.02,10.02,11.88,10.02
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
4.01,4.01,4.75,4.01,4.01,4.01,4.01,4.75,4.75,5.39,4.75,4.75,4.75,4.75,4.01,4.75,4.01,4.01,4.01,4.01,4.01,4.01,4.75,4.01,4.01,4.01,4.01,4.75,4.75,4.75,5.39,4.75,4.75,5.39,4.75,4.01,4.75,4.01,4.01,4.75,4.01
4.01,4.01,4.75,4.01,4.01,4.01,4.01,4.75,4.75,5.39,4.75,4.75,4.75,4.75,4.01,4.75,4.01,4.01,4.01,4.01,4.01,4.01,4.75,4.01,4.01,4.01,4.01,4.75,4.75,4.75,5.39,4.75,4.75,5.39,4.75,4.01,4.75,4.01,4.01,4.75,4.01
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,26.95,23.76,23.76,23.76,23.76,20.05,23.76,20.05,20.05,20.05,20.05,20.05,20.05,23.76,20.05,20.05,20.05,20.05,23.76,23.76,23.76,26.95,23.76,23.76,26.95,23.76,20.05,23.76,20.05,20.05,23.76,20.05
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,8.98,7.92,7.92,7.92,7.92,6.68,7.92,6.68,6.68,6.68,6.68,6.68,6.68,7.92,6.68,6.68,6.68,6.68,7.92,7.92,7.92,8.98,7.92,7.92,8.98,7.92,6.68,7.92,6.68,6.68,7.92,6.68
